Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:53:08.629000,GAS,10,0 days 00:01:19.297000,11.0,3.0,,,0 days 00:00:28.727000,0 days 00:00:28.219000,0 days 00:00:22.351000,0 days 00:52:18.059000,0 days 00:52:46.278000,0 days 00:53:08.629000,279.0,242.0,250.0,293.0,False,SOFT,11.0,False,Alpine,0 days 00:51:49.332000,,1,,False,,False,True
0 days 00:54:28.103000,GAS,10,0 days 00:01:19.474000,12.0,3.0,,,0 days 00:00:28.904000,0 days 00:00:28.235000,0 days 00:00:22.335000,0 days 00:53:37.533000,0 days 00:54:05.768000,0 days 00:54:28.103000,,246.0,251.0,291.0,False,SOFT,12.0,False,Alpine,0 days 00:53:08.629000,,1,,False,,False,True
0 days 00:55:47.782000,GAS,10,0 days 00:01:19.679000,13.0,3.0,,,0 days 00:00:28.819000,0 days 00:00:28.375000,0 days 00:00:22.485000,0 days 00:54:56.922000,0 days 00:55:25.297000,0 days 00:55:47.782000,,243.0,251.0,293.0,False,SOFT,13.0,False,Alpine,0 days 00:54:28.103000,,1,,False,,False,True
0 days 00:57:29.977000,GAS,10,0 days 00:01:42.195000,14.0,3.0,,0 days 00:57:28.817000,0 days 00:00:34.748000,0 days 00:00:35.809000,0 days 00:00:31.638000,0 days 00:56:22.530000,0 days 00:56:58.339000,0 days 00:57:29.977000,198.0,200.0,,291.0,False,SOFT,14.0,False,Alpine,0 days 00:55:47.782000,,1,,False,,False,False
0 days 01:07:02.530000,GAS,10,,15.0,4.0,0 days 01:05:17.885000,,,0 days 00:00:37.425000,0 days 00:00:26.034000,,0 days 01:06:36.767000,0 days 01:07:02.752000,79.0,197.0,260.0,,False,SOFT,1.0,True,Alpine,0 days 00:57:29.977000,,12,,False,,False,False
0 days 01:08:52.695000,GAS,10,0 days 00:01:50.165000,16.0,4.0,,,0 days 00:00:33.527000,0 days 00:00:46.396000,0 days 00:00:30.242000,0 days 01:07:36.057000,0 days 01:08:22.453000,0 days 01:08:52.695000,158.0,129.0,259.0,308.0,False,SOFT,2.0,True,Alpine,0 days 01:07:02.530000,,1,,False,,False,True
0 days 01:10:09.265000,GAS,10,0 days 00:01:16.570000,17.0,4.0,,,0 days 00:00:27.967000,0 days 00:00:27.149000,0 days 00:00:21.454000,0 days 01:09:20.662000,0 days 01:09:47.811000,0 days 01:10:09.265000,280.0,252.0,259.0,307.0,True,SOFT,3.0,True,Alpine,0 days 01:08:52.695000,,1,,False,,False,True
0 days 01:12:11.567000,GAS,10,0 days 00:02:02.302000,18.0,4.0,,0 days 01:12:09.860000,0 days 00:00:44.951000,0 days 00:00:45.871000,0 days 00:00:31.480000,0 days 01:10:54.216000,0 days 01:11:40.087000,0 days 01:12:11.567000,142.0,157.0,,261.0,False,SOFT,4.0,True,Alpine,0 days 01:10:09.265000,,1,,False,,False,False
0 days 01:14:22.618000,GAS,10,0 days 00:02:11.051000,19.0,5.0,0 days 01:12:34.632000,,0 days 00:01:00.826000,0 days 00:00:42.930000,0 days 00:00:27.295000,0 days 01:13:12.393000,0 days 01:13:55.323000,0 days 01:14:22.618000,161.0,159.0,260.0,,False,SOFT,5.0,False,Alpine,0 days 01:12:11.567000,,1,,False,,False,False
0 days 01:15:39.564000,GAS,10,0 days 00:01:16.946000,20.0,5.0,,,0 days 00:00:27.875000,0 days 00:00:27.312000,0 days 00:00:21.759000,0 days 01:14:50.493000,0 days 01:15:17.805000,0 days 01:15:39.564000,282.0,250.0,252.0,306.0,False,SOFT,6.0,False,Alpine,0 days 01:14:22.618000,,1,,False,,False,True
