Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:31:00.354000,HAD,6,0 days 00:01:17.662000,8.0,1.0,,,0 days 00:00:24.390000,0 days 00:00:27.051000,0 days 00:00:26.221000,0 days 00:30:07.082000,0 days 00:30:34.133000,0 days 00:31:00.354000,225.0,257.0,281.0,290.0,True,SOFT,8.0,True,Racing Bulls,0 days 00:29:42.692000,,1,,False,,False,True
0 days 00:32:52.246000,HAD,6,0 days 00:01:51.892000,9.0,1.0,,0 days 00:32:47.818000,0 days 00:00:37.985000,0 days 00:00:38.259000,0 days 00:00:35.648000,0 days 00:31:38.339000,0 days 00:32:16.598000,0 days 00:32:52.246000,169.0,193.0,,259.0,False,SOFT,9.0,True,Racing Bulls,0 days 00:31:00.354000,,1,,False,,False,False
0 days 00:46:51.857000,HAD,6,,10.0,2.0,0 days 00:45:14.320000,,,0 days 00:00:34.740000,0 days 00:00:30.324000,,0 days 00:46:21.686000,0 days 00:46:51.872000,168.0,225.0,280.0,256.0,False,SOFT,1.0,True,Racing Bulls,0 days 00:32:52.246000,,1,,False,,False,False
0 days 00:48:21.075000,HAD,6,0 days 00:01:29.218000,11.0,2.0,,0 days 00:48:16.638000,0 days 00:00:24.371000,0 days 00:00:26.737000,0 days 00:00:38.110000,0 days 00:47:16.228000,0 days 00:47:42.965000,0 days 00:48:21.075000,227.0,257.0,,288.0,False,SOFT,2.0,True,Racing Bulls,0 days 00:46:51.857000,,1,,False,,False,False
0 days 00:54:39.609000,HAD,6,,12.0,3.0,0 days 00:52:22.012000,,,0 days 00:00:43.035000,0 days 00:00:51.309000,,0 days 00:53:48.514000,0 days 00:54:39.733000,132.0,178.0,281.0,93.0,False,SOFT,3.0,False,Racing Bulls,0 days 00:48:21.075000,,1,,False,,False,False
0 days 00:55:57.250000,HAD,6,0 days 00:01:17.641000,13.0,3.0,,,0 days 00:00:24.536000,0 days 00:00:26.890000,0 days 00:00:26.215000,0 days 00:55:04.145000,0 days 00:55:31.035000,0 days 00:55:57.250000,220.0,255.0,282.0,289.0,True,SOFT,4.0,False,Racing Bulls,0 days 00:54:39.609000,,1,,False,,False,True
0 days 00:58:14.719000,HAD,6,0 days 00:02:17.469000,14.0,3.0,,0 days 00:58:10.203000,0 days 00:00:39.613000,0 days 00:00:55.280000,0 days 00:00:42.576000,0 days 00:56:36.863000,0 days 00:57:32.143000,0 days 00:58:14.719000,123.0,122.0,,209.0,False,SOFT,5.0,False,Racing Bulls,0 days 00:55:57.250000,,1,,False,,False,False
0 days 01:05:29.751000,HAD,6,,15.0,4.0,0 days 01:03:23.578000,0 days 01:05:25.245000,,0 days 00:00:36.143000,0 days 00:00:41.633000,,0 days 01:04:48.403000,0 days 01:05:29.751000,186.0,161.0,,231.0,False,SOFT,10.0,False,Racing Bulls,0 days 00:58:14.719000,,1,,False,,False,False
0 days 01:07:44.572000,HAD,6,0 days 00:02:14.821000,16.0,5.0,0 days 01:06:13.030000,,0 days 00:01:17.887000,0 days 00:00:29.157000,0 days 00:00:27.777000,0 days 01:06:47.638000,0 days 01:07:16.795000,0 days 01:07:44.572000,208.0,248.0,274.0,280.0,False,SOFT,12.0,False,Racing Bulls,0 days 01:05:29.751000,,1,,False,,False,False
0 days 01:09:12.524000,HAD,6,0 days 00:01:27.952000,17.0,5.0,,,0 days 00:00:25.836000,0 days 00:00:28.496000,0 days 00:00:33.620000,0 days 01:08:10.408000,0 days 01:08:38.904000,0 days 01:09:12.524000,217.0,249.0,273.0,192.0,False,SOFT,13.0,False,Racing Bulls,0 days 01:07:44.572000,,1,,False,,False,True
0 days 01:10:33.837000,HAD,6,0 days 00:01:21.313000,18.0,5.0,,,0 days 00:00:25.856000,0 days 00:00:28.115000,0 days 00:00:27.342000,0 days 01:09:38.380000,0 days 01:10:06.495000,0 days 01:10:33.837000,215.0,251.0,276.0,283.0,False,SOFT,14.0,False,Racing Bulls,0 days 01:09:12.524000,,1,,False,,False,True
0 days 01:12:32.651000,HAD,6,,19.0,5.0,,0 days 01:12:32.651000,0 days 00:00:25.647000,,,0 days 01:10:59.656000,,,216.0,,,,False,SOFT,15.0,False,Racing Bulls,0 days 01:10:33.837000,,125,,False,,False,False
